,Company,Bar Name,RefNo,Review Date,Cocoa %,Rating,Bean Type,Company Country Name,Bean Origin Country Name,Ethical,Country Lat,Country Lng,Country Abbr,Origin Lat,Origin Lng,Origin Abbr,Origin Cont
1509,Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70%,3.5,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG,AF
1510,Rogue,Porcelana,1209,2014,80%,3.75,Criollo,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE,SA
1511,Rogue,"Tranquilidad, Batch 1",1566,2015,75%,3.25,,United States of America,Plurinational State of Bolivia,no,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO,SA
1512,Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70%,3.75,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE,SA
1513,Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75%,3.75,,United States of America,Honduras,no,37.09024,-95.712891,US,15.199999,-86.241905,HN,NA
1514,Rozsavolgyi,Principe,765,2011,77%,2.75,Forastero,Hungary,Sao Tome and Principe,no,47.162494,19.5033041,HU,0.18636,6.613080999999999,ST,AF
1515,Rozsavolgyi,Carenero Superior,713,2011,73%,3.5,Criollo,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE,SA
1516,Rozsavolgyi,"Aragua, Trincheras",717,2011,70%,3.5,,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE,SA
1517,Rozsavolgyi,Porcelana,717,2011,71%,2.5,,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE,SA
1518,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72%,2.5,Trinitario,Hungary,Madagascar,no,47.162494,19.5033041,HU,-18.766947,46.869107,MG,AF
1519,Rozsavolgyi,Sur del Lago,809,2012,84%,2.5,,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE,SA
1520,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76%,2.25,Trinitario,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE,SA
1521,Rozsavolgyi,Chuao,2004,2017,73%,3.75,,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE,SA
1522,Ruket,"Red Mayan, Xoco",1964,2017,72%,2.5,Trinitario,Italy,Honduras,no,41.87194,12.56738,IT,15.199999,-86.241905,HN,NA
1523,Ruket,"Pisa, lot 03HA",2036,2018,75%,3.0,,Italy,Haiti,no,41.87194,12.56738,IT,18.971187,-72.285215,HT,NA
1524,Ruket,"Nugu, lot 02N",2036,2018,70%,3.5,,Italy,Nicaragua,no,41.87194,12.56738,IT,12.865416,-85.207229,NI,NA
1525,S.A.I.D.,Arawak,615,2010,72%,3.5,,Italy,Trinidad and Tobago,no,41.87194,12.56738,IT,10.691803,-61.222503,TT,NA
1526,S.A.I.D.,Samana,615,2010,70%,3.0,,Italy,Dominican Republic,no,41.87194,12.56738,IT,18.735693,-70.162651,DO,NA
1527,S.A.I.D.,Malgascio,607,2010,64%,3.5,Trinitario,Italy,Madagascar,no,41.87194,12.56738,IT,-18.766947,46.869107,MG,AF
1530,Sacred,Twilight,813,2012,69%,3.25,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE,SA
1531,Sacred,Midnight,813,2012,83%,2.75,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE,SA
1532,Salgado,Bahia Superior,288,2008,70%,3.5,Forastero,Argentina,Brazil,no,-38.416097,-63.61667199999999,AR,-14.235004,-51.92528,BR,SA
1533,Salgado,Esmeraldas,288,2008,70%,3.5,Forastero (Nacional),Argentina,Ecuador,no,-38.416097,-63.61667199999999,AR,-1.831239,-78.18340599999999,EC,SA
1534,Salgado,Rio Arriba,292,2008,70%,3.5,Forastero (Arriba) ASSS,Argentina,Ecuador,no,-38.416097,-63.61667199999999,AR,-1.831239,-78.18340599999999,EC,SA
1535,Salgado,Carenero Superior,288,2008,70%,3.5,Trinitario,Argentina,Venezuela (Bolivarian Republic of),no,-38.416097,-63.61667199999999,AR,6.42375,-66.58973,VE,SA
1536,San Jose,"H. San Jose, Los Rios, L300817",2004,2017,70%,3.25,,Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC,SA
1537,Santander (Compania Nacional),Colombian Dark,32,2006,70%,4.0,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO,SA
1538,Santander (Compania Nacional),Colombian,32,2006,65%,3.0,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO,SA
1539,Santander (Compania Nacional),Colombian Semi Dark,32,2006,53%,2.0,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO,SA
1540,Santander (Compania Nacional),Colombian w/ nibs,414,2009,70%,3.0,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO,SA
1541,Santander (Compania Nacional),Colombian 2008,404,2009,75%,2.75,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO,SA
1542,Santome,Sao Tome,761,2011,70%,2.75,Forastero,France,Sao Tome and Principe,no,46.227638,2.213749,FR,0.18636,6.613080999999999,ST,AF
1543,Scharffen Berger,Kumasi Sambirano,40,2006,68%,2.0,Blend,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH,AF
1544,Scharffen Berger,Jamaica a l'ancienne,56,2006,70%,2.0,Trinitario,United States of America,Jamaica,no,37.09024,-95.712891,US,18.109581,-77.297508,JM,NA
1548,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75%,3.0,Blend,United States of America,Trinidad and Tobago,no,37.09024,-95.712891,US,10.691803,-61.222503,TT,NA
1549,Scharffen Berger,Las Islas,117,2007,72%,3.0,Blend,United States of America,Jamaica,no,37.09024,-95.712891,US,18.109581,-77.297508,JM,NA
1550,Scharffen Berger,Cuyagua,135,2007,75%,3.75,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE,SA
1552,Scharffen Berger,Finisterra,227,2008,72%,3.0,Blend,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE,SA
1553,Scharffen Berger,Tome Acu,336,2009,68%,3.75,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR,SA
1554,Scharffen Berger,Asante,336,2009,65%,4.0,Forastero,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH,AF
1555,Scharffen Berger,Ben Tre,445,2009,72%,3.75,Trinitario,United States of America,Viet Nam,no,37.09024,-95.712891,US,14.058324,108.277199,VN,AS
1556,Scharffen Berger,Camahogne,464,2010,68%,3.5,Trinitario,United States of America,Grenada,no,37.09024,-95.712891,US,12.1165,-61.67899999999999,GD,NA
1557,Scharffen Berger,Amina,464,2010,65%,3.75,"Trinitario, Criollo",United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG,AF
1558,Scharffen Berger,Markham Valley,781,2011,68%,3.75,,United States of America,Papua New Guinea,no,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG,OC
1559,Scharffen Berger,San Juan de Cheni,959,2012,78%,4.0,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE,SA
1560,Seaforth,Dominican Republic,1658,2015,70%,2.75,,United Kingdom of Great Britain and Northern Ireland,Dominican Republic,no,55.378051,-3.435973,GB,18.735693,-70.162651,DO,NA
1561,Seaforth,Grenada,1658,2015,70%,2.75,,United Kingdom of Great Britain and Northern Ireland,Grenada,no,55.378051,-3.435973,GB,12.1165,-61.67899999999999,GD,NA
1562,Shark Mountain,"Belize, 2013",1335,2014,72%,3.25,"Criollo, Trinitario",United States of America,Belize,no,37.09024,-95.712891,US,17.189877,-88.49765,BZ,NA
1563,Shark Mountain,Ecuador,1335,2014,75%,3.0,Trinitario,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC,SA
1564,Shark Mountain,ROIG,1466,2015,74%,3.5,"Criollo, Trinitario",United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO,NA
1565,Shark Mountain,Jamaica,1450,2015,72%,3.25,Trinitario,United States of America,Jamaica,no,37.09024,-95.712891,US,18.109581,-77.297508,JM,NA
1566,Shark Mountain,Papua New Guinea,1450,2015,73%,3.5,Forastero,United States of America,Papua New Guinea,no,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG,OC
1567,Shark Mountain,Cuyagua,1466,2015,77%,2.75,Criollo,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE,SA
1568,Shark's,"Hilo, w/ added cocoa butter",721,2011,73%,2.5,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US,NA
1569,Shark's,Hilo,713,2011,73%,2.0,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US,NA
1570,Shattell,Porcelana,757,2011,75%,3.5,Criollo,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE,SA
1571,Shattell,Tingo Maria,1884,2016,70%,3.25,,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE,SA
1572,Sibu,Oscuro,1586,2015,70%,3.5,,Costa Rica,Costa Rica,yes,9.748916999999999,-83.753428,CR,9.748916999999999,-83.753428,CR,NA
1573,Sibu,Oro,1586,2015,82%,3.25,,Costa Rica,Costa Rica,yes,9.748916999999999,-83.753428,CR,9.748916999999999,-83.753428,CR,NA
1574,Sibu Sura,Peru,911,2012,70%,2.5,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE,SA
1575,Silvio Bessone,Maya Belize,717,2011,67%,3.0,Criollo,Italy,Belize,no,41.87194,12.56738,IT,17.189877,-88.49765,BZ,NA
1576,Silvio Bessone,"Bahia, Scavina",729,2011,60%,3.25,Trinitario,Italy,Brazil,no,41.87194,12.56738,IT,-14.235004,-51.92528,BR,SA
1577,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68%,3.0,"Criollo, Trinitario",Italy,Colombia,no,41.87194,12.56738,IT,4.570868,-74.297333,CO,SA
1578,Silvio Bessone,"Trintade, Sao Tome",725,2011,65%,3.25,Forastero,Italy,Sao Tome and Principe,no,41.87194,12.56738,IT,0.18636,6.613080999999999,ST,AF
1579,Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73%,3.75,,Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC,SA
1580,Sirene,"Somia Plantation, 2012",1339,2014,67%,3.75,Trinitario,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG,AF
1581,Sirene,"Somia Plantation, 2012",1339,2014,73%,3.75,Trinitario,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG,AF
1582,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100%,3.0,,Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC,SA
1583,Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73%,3.25,,Canada,Guatemala,no,56.130366,-106.346771,CA,15.783471,-90.23075899999999,GT,NA
1584,Sirene,Lachua w/ cane sugar,1614,2015,73%,3.0,,Canada,Guatemala,no,56.130366,-106.346771,CA,15.783471,-90.23075899999999,GT,NA
1585,Sirene,Pisa,1650,2015,73%,3.25,,Canada,Haiti,no,56.130366,-106.346771,CA,18.971187,-72.285215,HT,NA
1586,Sirene,"Somia Plantation, 2012",1502,2015,100%,3.0,Trinitario,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG,AF
1587,Sirene,Wild Bolivia,1788,2016,73%,3.5,,Canada,Plurinational State of Bolivia,no,56.130366,-106.346771,CA,-16.290154,-63.58865299999999,BO,SA
1588,Sirene,"Esmeraldas, Salazar Farm",1860,2016,73%,3.75,,Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC,SA
1589,Sirene,Kokoa Kamili Coop,1856,2016,73%,3.5,,Canada,"Tanzania, United Republic of",no,56.130366,-106.346771,CA,-6.369028,34.888822,TZ,AF
1590,Sirene,Tingo Maria,1996,2017,73%,3.75,,Canada,Peru,no,56.130366,-106.346771,CA,-9.189967,-75.015152,PE,SA
1591,Sjolinds,Ghana,1454,2015,70%,2.75,Forastero,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH,AF
1592,Sjolinds,Nicaragua,1462,2015,72%,3.0,,United States of America,Nicaragua,no,37.09024,-95.712891,US,12.865416,-85.207229,NI,NA
1593,"Smooth Chocolator, The",Bolivia,1626,2015,72%,2.75,,Australia,Plurinational State of Bolivia,no,-25.274398,133.775136,AU,-16.290154,-63.58865299999999,BO,SA
1594,"Smooth Chocolator, The",Camino Verde,1622,2015,72%,4.0,,Australia,Ecuador,no,-25.274398,133.775136,AU,-1.831239,-78.18340599999999,EC,SA
1595,"Smooth Chocolator, The",Akesson's Estate,1622,2015,70%,3.5,Trinitario,Australia,Madagascar,no,-25.274398,133.775136,AU,-18.766947,46.869107,MG,AF
1596,"Smooth Chocolator, The",Akesson's Estate,1618,2015,65%,3.25,Trinitario,Australia,Madagascar,no,-25.274398,133.775136,AU,-18.766947,46.869107,MG,AF
1597,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65%,3.5,,Australia,Papua New Guinea,no,-25.274398,133.775136,AU,-6.314992999999999,143.95555,PG,OC
1598,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67%,3.0,Forastero (Nacional),Australia,Peru,no,-25.274398,133.775136,AU,-9.189967,-75.015152,PE,SA
1599,"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67%,3.75,,Australia,"Tanzania, United Republic of",no,-25.274398,133.775136,AU,-6.369028,34.888822,TZ,AF
1600,"Smooth Chocolator, The",San Juan Estate,1622,2015,70%,3.75,Trinitario,Australia,Trinidad and Tobago,no,-25.274398,133.775136,AU,10.691803,-61.222503,TT,NA
1601,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70%,3.75,Trinitario,Australia,Venezuela (Bolivarian Republic of),no,-25.274398,133.775136,AU,6.42375,-66.58973,VE,SA
1602,"Smooth Chocolator, The",Australia,1864,2016,67%,3.75,,Australia,Australia,no,-25.274398,133.775136,AU,-25.274398,133.775136,AU,OC
1603,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70%,3.75,,Australia,Belize,no,-25.274398,133.775136,AU,17.189877,-88.49765,BZ,NA
1604,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70%,4.0,Criollo,Australia,Ecuador,no,-25.274398,133.775136,AU,-1.831239,-78.18340599999999,EC,SA
1605,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70%,3.25,,Australia,Guatemala,no,-25.274398,133.775136,AU,15.783471,-90.23075899999999,GT,NA
1606,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70%,3.75,Criollo,Australia,Venezuela (Bolivarian Republic of),no,-25.274398,133.775136,AU,6.42375,-66.58973,VE,SA
1607,"Smooth Chocolator, The",Tien Giang,1864,2016,70%,3.0,Trinitario,Australia,Viet Nam,no,-25.274398,133.775136,AU,14.058324,108.277199,VN,AS
1608,"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70%,3.5,,Australia,Dominican Republic,no,-25.274398,133.775136,AU,18.735693,-70.162651,DO,NA
1609,"Smooth Chocolator, The","Pisa, batch HA102",1952,2017,70%,3.5,,Australia,Haiti,no,-25.274398,133.775136,AU,18.971187,-72.285215,HT,NA
1610,Snake & Butterfly,Ecuador,502,2010,68%,3.25,,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC,SA
1611,Snake & Butterfly,Madagascar,502,2010,68%,3.0,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG,AF
1612,Snake & Butterfly,Ghana,693,2011,67%,1.5,Forastero,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH,AF
1613,Soklet,India,1968,2017,70%,2.75,,India,India,no,20.593684,78.96288,IN,20.593684,78.96288,IN,AS
1614,Sol Cacao,Madagascar,1518,2015,72%,3.0,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG,AF
1615,Sol Cacao,"Ecuador, Batch 1",1812,2016,70%,3.5,,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC,SA
1616,Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85%,2.75,,United Kingdom of Great Britain and Northern Ireland,Dominican Republic,yes,55.378051,-3.435973,GB,18.735693,-70.162651,DO,NA
1617,Solkiki,"Maranon, Fortunato No. 4",1840,2016,68%,2.75,Forastero (Nacional),United Kingdom of Great Britain and Northern Ireland,Peru,yes,55.378051,-3.435973,GB,-9.189967,-75.015152,PE,SA
1618,Solomons Gold,Solomon Island,1792,2016,70%,3.25,,New Zealand,Solomon Islands,no,-40.900557,174.885971,NZ,-9.64571,160.156194,SB,OC
1619,Solomons Gold,Solomon Island w/ nibs,1796,2016,75%,3.25,,New Zealand,Solomon Islands,no,-40.900557,174.885971,NZ,-9.64571,160.156194,SB,OC
1620,Solstice,Bolivia,1161,2013,70%,3.25,,United States of America,Plurinational State of Bolivia,no,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO,SA
1621,Solstice,Sambirano,1157,2013,70%,3.0,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG,AF
1622,Solstice,San Martin,1161,2013,70%,3.25,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE,SA
1623,Solstice,Amazonas,1157,2013,70%,3.0,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE,SA
1625,Solstice,Bundibugyo,1335,2014,70%,3.0,"Forastero, Trinitario",United States of America,Uganda,no,37.09024,-95.712891,US,1.373333,32.290275,UG,AF
1626,Solstice,Kilombero,1992,2017,70%,3.25,,United States of America,"Tanzania, United Republic of",no,37.09024,-95.712891,US,-6.369028,34.888822,TZ,AF
1627,Solstice,Anamalai,2068,2018,70%,3.25,,United States of America,India,no,37.09024,-95.712891,US,20.593684,78.96288,IN,AS
1628,Soma,Hispaniola,377,2009,70%,3.0,Forastero,Canada,Dominican Republic,no,56.130366,-106.346771,CA,18.735693,-70.162651,DO,NA
1629,Soma,Conacado,387,2009,70%,3.0,Trinitario,Canada,Dominican Republic,no,56.130366,-106.346771,CA,18.735693,-70.162651,DO,NA
1630,Soma,Africa,377,2009,70%,3.5,Forastero,Canada,Ghana,no,56.130366,-106.346771,CA,7.946527,-1.023194,GH,AF
1631,Soma,Madagascar,387,2009,70%,3.75,Criollo,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG,AF
1632,Soma,Papua New Guinea,387,2009,70%,3.5,Trinitario,Canada,Papua New Guinea,no,56.130366,-106.346771,CA,-6.314992999999999,143.95555,PG,OC
1633,Soma,Ocumare,387,2009,70%,3.75,Criollo,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1634,Soma,Black Science Blend 1,607,2010,70%,3.75,"Trinitario, Nacional",Canada,Dominican Republic,no,56.130366,-106.346771,CA,18.735693,-70.162651,DO,NA
1635,Soma,"Alto Beni, Wild Bolivian",676,2011,70%,3.5,Nacional,Canada,Plurinational State of Bolivia,no,56.130366,-106.346771,CA,-16.290154,-63.58865299999999,BO,SA
1636,Soma,"Elvesia P., Black Science",682,2011,70%,3.75,Forastero,Canada,Dominican Republic,no,56.130366,-106.346771,CA,18.735693,-70.162651,DO,NA
1637,Soma,"Grenada, Black Science",676,2011,70%,2.75,Trinitario,Canada,Grenada,no,56.130366,-106.346771,CA,12.1165,-61.67899999999999,GD,NA
1638,Soma,Peruvian,676,2011,64%,4.0,,Canada,Peru,no,56.130366,-106.346771,CA,-9.189967,-75.015152,PE,SA
1639,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,70%,4.0,,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1640,Soma,Chuao,688,2011,70%,3.5,Criollo,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1641,Soma,"Dual Origins, Sambirano, Elvesia",867,2012,70%,4.0,Blend,Canada,Dominican Republic,no,56.130366,-106.346771,CA,18.735693,-70.162651,DO,NA
1642,Soma,"Dancing in Your Head, 5 bean blend",867,2012,70%,4.0,Blend,Canada,Haiti,no,56.130366,-106.346771,CA,18.971187,-72.285215,HT,NA
1643,Soma,Cahabon Region,951,2012,70%,3.5,Trinitario,Canada,Guatemala,no,56.130366,-106.346771,CA,15.783471,-90.23075899999999,GT,NA
1644,Soma,Noula Coop,817,2012,70%,3.25,,Canada,Haiti,no,56.130366,-106.346771,CA,18.971187,-72.285215,HT,NA
1645,Soma,O'ahu,833,2012,70%,3.75,,Canada,United States of America,no,56.130366,-106.346771,CA,19.8968,155.5828,US,NA
1646,Soma,Eastern Promises,967,2012,70%,3.5,Blend,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG,AF
1647,Soma,Papua New Guinea,983,2012,85%,3.5,Trinitario,Canada,Papua New Guinea,no,56.130366,-106.346771,CA,-6.314992999999999,143.95555,PG,OC
1648,Soma,Carenero Superior,951,2012,70%,3.75,Trinitario,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1649,Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77%,3.75,Trinitario,Canada,Dominican Republic,no,56.130366,-106.346771,CA,18.735693,-70.162651,DO,NA
1650,Soma,Crazy 88,1077,2013,88%,4.0,,Canada,Guatemala,no,56.130366,-106.346771,CA,15.783471,-90.23075899999999,GT,NA
1651,Soma,Java,1030,2013,70%,3.25,Criollo,Canada,Indonesia,no,56.130366,-106.346771,CA,-0.789275,113.921327,ID,AS
1652,Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,70%,4.0,Trinitario,Canada,Jamaica,no,56.130366,-106.346771,CA,18.109581,-77.297508,JM,NA
1653,Soma,"Apurimac, El Quinacho Co-op",1073,2013,70%,2.75,Criollo,Canada,Peru,no,56.130366,-106.346771,CA,-9.189967,-75.015152,PE,SA
1654,Soma,Equator,1081,2013,67%,4.0,,Canada,Peru,no,56.130366,-106.346771,CA,-9.189967,-75.015152,PE,SA
1655,Soma,"Sangre Grande P., Trinidad",1073,2013,70%,3.75,Trinitario,Canada,Trinidad and Tobago,no,56.130366,-106.346771,CA,10.691803,-61.222503,TT,NA
1656,Soma,"Maracaibo, El Vigia",1077,2013,70%,4.0,Criollo,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1657,Soma,Patanemo,1077,2013,70%,3.75,Criollo,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1658,Soma,Orinoco,1173,2013,70%,3.25,Forastero,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1660,Soma,"Camino Verde P., Balao, Guayas",1307,2014,80%,3.5,Forastero (Nacional),Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC,SA
1661,Soma,Little Big Man,1339,2014,70%,3.25,Blend,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG,AF
1662,Soma,"La Tronca, Matagalpa",1227,2014,70%,3.5,,Canada,Nicaragua,no,56.130366,-106.346771,CA,12.865416,-85.207229,NI,NA
1663,Soma,La Dalia,1307,2014,70%,3.25,Trinitario,Canada,Nicaragua,no,56.130366,-106.346771,CA,12.865416,-85.207229,NI,NA
1664,Soma,Maranon Canyon,1259,2014,70%,3.75,Forastero (Nacional),Canada,Peru,no,56.130366,-106.346771,CA,-9.189967,-75.015152,PE,SA
1665,Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70%,3.75,Forastero (Amelonado),Canada,Vanuatu,no,56.130366,-106.346771,CA,-15.376706,166.959158,VU,OC
1666,Soma,Porcelana,1594,2015,75%,4.0,,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1667,Soma,CSB Chama,1594,2015,70%,3.5,Criollo,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1668,Soma,"Bahia Black, batch bra50722.1",1828,2016,70%,3.5,Forastero (Parazinho),Canada,Brazil,no,56.130366,-106.346771,CA,-14.235004,-51.92528,BR,SA
1669,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62%,3.5,,Canada,Dominican Republic,no,56.130366,-106.346771,CA,18.735693,-70.162651,DO,NA
1670,Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70%,3.25,,Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC,SA
1671,Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70%,3.5,Trinitario,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG,AF
1672,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70%,3.75,Trinitario,Canada,Nicaragua,no,56.130366,-106.346771,CA,12.865416,-85.207229,NI,NA
1673,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75%,3.75,,Canada,Venezuela (Bolivarian Republic of),no,56.130366,-106.346771,CA,6.42375,-66.58973,VE,SA
1674,Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70%,4.0,Trinitario,Canada,Viet Nam,no,56.130366,-106.346771,CA,14.058324,108.277199,VN,AS
1675,Soma,Arauca,2016,2017,70%,4.0,,Canada,Colombia,no,56.130366,-106.346771,CA,4.570868,-74.297333,CO,SA
1676,Soma,Fiji,2016,2017,70%,3.25,,Canada,Fiji,no,56.130366,-106.346771,CA,-17.713371,178.065032,FJ,OC
1677,Soma,"Pisa, Creole Gardens",2068,2018,70%,3.0,,Canada,Haiti,no,56.130366,-106.346771,CA,18.971187,-72.285215,HT,NA
1678,Somerville,"Hawaiian, Big Island",1395,2014,70%,3.5,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US,NA
1679,Somerville,Nicaragua,1367,2014,70%,3.25,,United States of America,Nicaragua,no,37.09024,-95.712891,US,12.865416,-85.207229,NI,NA
1680,Soul,Dominican Republic,1932,2017,70%,3.25,,Canada,Dominican Republic,no,56.130366,-106.346771,CA,18.735693,-70.162651,DO,NA
1681,Soul,Ecuador,1936,2017,75%,3.25,,Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC,SA
