,Company,Bar Name,RefNo,Review Date,Cocoa %,Rating,Bean Type,Company Country Name,Bean Origin Country Name,Ethical,Country Lat,Country Lng,Country Abbr,Origin Lat,Origin Lng,Origin Abbr
1445,Pump Street Bakery,Honduras,1688,2015,80%,2.75,,United Kingdom of Great Britain and Northern Ireland,Honduras,no,55.378051,-3.435973,GB,15.199999,-86.241905,HN
1446,Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74%,3.5,Criollo,United Kingdom of Great Britain and Northern Ireland,Madagascar,no,55.378051,-3.435973,GB,-18.766947,46.869107,MG
1447,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77%,3.5,,United Kingdom of Great Britain and Northern Ireland,Ecuador,no,55.378051,-3.435973,GB,-1.831239,-78.18340599999999,EC
1448,Pump Street Bakery,"Bachelor's Hall, batch 6911",1956,2017,75%,3.75,,United Kingdom of Great Britain and Northern Ireland,Jamaica,no,55.378051,-3.435973,GB,18.109581,-77.297508,JM
1449,Pura Delizia,Venezuela,931,2012,73%,2.75,,Italy,Venezuela (Bolivarian Republic of),no,41.87194,12.56738,IT,6.42375,-66.58973,VE
1450,Pura Delizia,Dominican,1988,2017,65%,3.75,,Italy,Dominican Republic,no,41.87194,12.56738,IT,18.735693,-70.162651,DO
1451,Pura Delizia,Ecuador,1988,2017,73%,3.25,,Italy,Ecuador,no,41.87194,12.56738,IT,-1.831239,-78.18340599999999,EC
1452,Pura Delizia,Papua New Guinea,1988,2017,75%,3.25,,Italy,Papua New Guinea,no,41.87194,12.56738,IT,-6.314992999999999,143.95555,PG
1453,Pura Delizia,Philippines,1988,2017,66%,3.5,,Italy,Philippines,no,41.87194,12.56738,IT,12.879721,121.774017,PH
1454,Pura Delizia,Vietnam,1984,2017,75%,3.5,,Italy,Viet Nam,no,41.87194,12.56738,IT,14.058324,108.277199,VN
1455,Q Chocolate,Brazil,935,2012,65%,3.25,,Brazil,Brazil,no,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
1456,Q Chocolate,Brazil,935,2012,60%,3.0,,Brazil,Brazil,no,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
1457,Q Chocolate,Brazil,1057,2013,85%,3.5,,Brazil,Brazil,no,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
1458,Q Chocolate,Brazil,1057,2013,75%,3.25,,Brazil,Brazil,no,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
1459,Q Chocolate,Brazil,1069,2013,80%,3.25,,Brazil,Brazil,no,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
1460,Q Chocolate,Brazil,1069,2013,55%,2.75,,Brazil,Brazil,no,-14.235004,-51.92528,BR,-14.235004,-51.92528,BR
1461,Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74%,3.0,Trinitario,Mexico,Mexico,no,23.634501,-102.552784,MX,23.634501,-102.552784,MX
1462,Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70%,2.75,Criollo,Mexico,Mexico,no,23.634501,-102.552784,MX,23.634501,-102.552784,MX
1463,Raaka,La Red,785,2011,85%,3.5,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1464,Raaka,Madagascar,959,2012,75%,3.25,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
1465,Raaka,Virunga,1708,2015,75%,2.75,Forastero,United States of America,Congo,no,37.09024,-95.712891,US,-4.038333,21.758664,CD
1466,Raaka,Amazon Basin Blend,1788,2016,70%,3.0,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1467,Raaka,"Pisa, roasted",2032,2017,70%,3.5,,United States of America,Haiti,no,37.09024,-95.712891,US,18.971187,-72.285215,HT
1468,Raaka,"Pisa, unroasted",2032,2017,70%,3.25,,United States of America,Haiti,no,37.09024,-95.712891,US,18.971187,-72.285215,HT
1469,Rain Republic,Suchitepequez E.,470,2010,70%,2.75,,Guatemala,Guatemala,yes,15.783471,-90.23075899999999,GT,15.783471,-90.23075899999999,GT
1470,Rancho San Jacinto,Ecuador,565,2010,75%,3.0,"Forastero(Arriba, CCN)",Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
1471,Ranger,"Tumbes, Batch 2",1562,2015,73%,3.5,Criollo,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1472,Ranger,"Chulucanas, Batch 1",1562,2015,80%,3.25,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1473,Ranger,"San Martin, Batch 2",1558,2015,70%,2.5,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1474,Raoul Boulanger,Piura,1872,2016,75%,3.25,Criollo,France,Peru,no,46.227638,2.213749,FR,-9.189967,-75.015152,PE
1475,Raw Cocoa,Raw,867,2012,70%,2.5,Criollo,Poland,,no,51.919438,19.145136,PL,33.791638,-84.389488,#1
1476,Republica del Cacao (aka Confecta),Los Rios,170,2007,75%,3.75,Forastero (Arriba),Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
1477,Republica del Cacao (aka Confecta),El Oro,147,2007,67%,3.5,Forastero (Arriba),Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
1478,Republica del Cacao (aka Confecta),Manabi,147,2007,75%,3.0,Forastero (Arriba),Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
1479,Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75%,2.5,Forastero (Arriba),Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
1480,Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75%,3.25,,Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
1481,Ritual,Costa Rica,745,2011,75%,3.5,,United States of America,Costa Rica,yes,37.09024,-95.712891,US,9.748916999999999,-83.753428,CR
1482,Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75%,3.25,Nacional (Arriba),United States of America,Ecuador,yes,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1483,Ritual,Sambirano,891,2012,75%,4.0,Trinitario,United States of America,Madagascar,yes,37.09024,-95.712891,US,-18.766947,46.869107,MG
1484,Ritual,Gran Couva,979,2012,75%,3.5,Trinitario,United States of America,Trinidad and Tobago,yes,37.09024,-95.712891,US,10.691803,-61.222503,TT
1485,Ritual,"Toledo District, Maya",1089,2013,75%,3.75,Trinitario,United States of America,Belize,yes,37.09024,-95.712891,US,17.189877,-88.49765,BZ
1486,Ritual,"Maranon, Cajamarca",1181,2013,75%,3.0,Forastero (Nacional),United States of America,Peru,yes,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1487,Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85%,3.5,,United States of America,Ecuador,yes,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1488,Ritual,"Mid Mountain, 2014",1466,2015,70%,3.5,Blend,United States of America,,yes,37.09024,-95.712891,US,33.791638,-84.389488,#1
1489,Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75%,3.75,,United States of America,Ecuador,yes,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1490,Ritual,Xoconusco,2008,2017,75%,3.75,,United States of America,Mexico,yes,37.09024,-95.712891,US,23.634501,-102.552784,MX
1491,River-Sea,"Kokoa Kamili, Morogoro",2080,2018,72%,3.0,Trinitario,United States of America,"Tanzania, United Republic of",no,37.09024,-95.712891,US,-6.369028,34.888822,TZ
1492,Roasting Masters,"La Dorado, light roast",1844,2016,70%,3.25,,Korea (Republic of),Costa Rica,no,35.907757,127.766922,KR,9.748916999999999,-83.753428,CR
1493,Roasting Masters,"Tapanti, light roast",1844,2016,70%,3.25,,Korea (Republic of),Costa Rica,no,35.907757,127.766922,KR,9.748916999999999,-83.753428,CR
1494,Roasting Masters,Maleku,1844,2016,70%,3.25,,Korea (Republic of),Costa Rica,no,35.907757,127.766922,KR,9.748916999999999,-83.753428,CR
1495,Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75%,3.25,Trinitario,Madagascar,Madagascar,no,-18.766947,46.869107,MG,-18.766947,46.869107,MG
1496,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68%,3.25,Trinitario,Madagascar,Madagascar,no,-18.766947,46.869107,MG,-18.766947,46.869107,MG
1497,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66%,3.5,Trinitario,United Kingdom of Great Britain and Northern Ireland,Grenada,no,55.378051,-3.435973,GB,12.1165,-61.67899999999999,GD
1498,Rogue,"Hispaniola, 2008",213,2008,70%,2.75,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1499,Rogue,Jamaica,213,2008,70%,2.75,Trinitario,United States of America,Jamaica,no,37.09024,-95.712891,US,18.109581,-77.297508,JM
1500,Rogue,"Sambirano, 2008",213,2008,70%,2.75,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
1501,Rogue,Trinidad,213,2008,70%,3.0,Trinitario,United States of America,Trinidad and Tobago,no,37.09024,-95.712891,US,10.691803,-61.222503,TT
1502,Rogue,Rio Caribe,327,2009,70%,3.5,Trinitario,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1503,Rogue,Piura,565,2010,75%,3.75,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1504,Rogue,"Silvestre, Batch 1, 2011",793,2011,75%,3.0,Criollo,United States of America,Plurinational State of Bolivia,no,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
1505,Rogue,"Camino Verde P., Balao, Guayas",979,2012,75%,3.75,Nacional (Arriba),United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1506,Rogue,"Silvestre, Batch 7, 2013",1081,2013,75%,4.0,,United States of America,Plurinational State of Bolivia,no,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
1507,Rogue,"Hispaniola, 2013",1081,2013,70%,3.5,,United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1508,Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75%,3.75,Trinitario,United States of America,Jamaica,no,37.09024,-95.712891,US,18.109581,-77.297508,JM
1509,Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70%,3.5,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
1510,Rogue,Porcelana,1209,2014,80%,3.75,Criollo,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1511,Rogue,"Tranquilidad, Batch 1",1566,2015,75%,3.25,,United States of America,Plurinational State of Bolivia,no,37.09024,-95.712891,US,-16.290154,-63.58865299999999,BO
1512,Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70%,3.75,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1513,Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75%,3.75,,United States of America,Honduras,no,37.09024,-95.712891,US,15.199999,-86.241905,HN
1514,Rozsavolgyi,Principe,765,2011,77%,2.75,Forastero,Hungary,Sao Tome and Principe,no,47.162494,19.5033041,HU,0.18636,6.613080999999999,ST
1515,Rozsavolgyi,Carenero Superior,713,2011,73%,3.5,Criollo,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE
1516,Rozsavolgyi,"Aragua, Trincheras",717,2011,70%,3.5,,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE
1517,Rozsavolgyi,Porcelana,717,2011,71%,2.5,,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE
1518,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72%,2.5,Trinitario,Hungary,Madagascar,no,47.162494,19.5033041,HU,-18.766947,46.869107,MG
1519,Rozsavolgyi,Sur del Lago,809,2012,84%,2.5,,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE
1520,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76%,2.25,Trinitario,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE
1521,Rozsavolgyi,Chuao,2004,2017,73%,3.75,,Hungary,Venezuela (Bolivarian Republic of),no,47.162494,19.5033041,HU,6.42375,-66.58973,VE
1522,Ruket,"Red Mayan, Xoco",1964,2017,72%,2.5,Trinitario,Italy,Honduras,no,41.87194,12.56738,IT,15.199999,-86.241905,HN
1523,Ruket,"Pisa, lot 03HA",2036,2018,75%,3.0,,Italy,Haiti,no,41.87194,12.56738,IT,18.971187,-72.285215,HT
1524,Ruket,"Nugu, lot 02N",2036,2018,70%,3.5,,Italy,Nicaragua,no,41.87194,12.56738,IT,12.865416,-85.207229,NI
1525,S.A.I.D.,Arawak,615,2010,72%,3.5,,Italy,Trinidad and Tobago,no,41.87194,12.56738,IT,10.691803,-61.222503,TT
1526,S.A.I.D.,Samana,615,2010,70%,3.0,,Italy,Dominican Republic,no,41.87194,12.56738,IT,18.735693,-70.162651,DO
1527,S.A.I.D.,Malgascio,607,2010,64%,3.5,Trinitario,Italy,Madagascar,no,41.87194,12.56738,IT,-18.766947,46.869107,MG
1528,S.A.I.D.,Latino,615,2010,72%,3.5,,Italy,,no,41.87194,12.56738,IT,33.791638,-84.389488,#1
1529,S.A.I.D.,100 percent,615,2010,100%,1.5,,Italy,,no,41.87194,12.56738,IT,33.791638,-84.389488,#1
1530,Sacred,Twilight,813,2012,69%,3.25,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1531,Sacred,Midnight,813,2012,83%,2.75,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1532,Salgado,Bahia Superior,288,2008,70%,3.5,Forastero,Argentina,Brazil,no,-38.416097,-63.61667199999999,AR,-14.235004,-51.92528,BR
1533,Salgado,Esmeraldas,288,2008,70%,3.5,Forastero (Nacional),Argentina,Ecuador,no,-38.416097,-63.61667199999999,AR,-1.831239,-78.18340599999999,EC
1534,Salgado,Rio Arriba,292,2008,70%,3.5,Forastero (Arriba) ASSS,Argentina,Ecuador,no,-38.416097,-63.61667199999999,AR,-1.831239,-78.18340599999999,EC
1535,Salgado,Carenero Superior,288,2008,70%,3.5,Trinitario,Argentina,Venezuela (Bolivarian Republic of),no,-38.416097,-63.61667199999999,AR,6.42375,-66.58973,VE
1536,San Jose,"H. San Jose, Los Rios, L300817",2004,2017,70%,3.25,,Ecuador,Ecuador,no,-1.831239,-78.18340599999999,EC,-1.831239,-78.18340599999999,EC
1537,Santander (Compania Nacional),Colombian Dark,32,2006,70%,4.0,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1538,Santander (Compania Nacional),Colombian,32,2006,65%,3.0,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1539,Santander (Compania Nacional),Colombian Semi Dark,32,2006,53%,2.0,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1540,Santander (Compania Nacional),Colombian w/ nibs,414,2009,70%,3.0,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1541,Santander (Compania Nacional),Colombian 2008,404,2009,75%,2.75,Forastero (Nacional),Colombia,Colombia,no,4.570868,-74.297333,CO,4.570868,-74.297333,CO
1542,Santome,Sao Tome,761,2011,70%,2.75,Forastero,France,Sao Tome and Principe,no,46.227638,2.213749,FR,0.18636,6.613080999999999,ST
1543,Scharffen Berger,Kumasi Sambirano,40,2006,68%,2.0,Blend,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH
1544,Scharffen Berger,Jamaica a l'ancienne,56,2006,70%,2.0,Trinitario,United States of America,Jamaica,no,37.09024,-95.712891,US,18.109581,-77.297508,JM
1545,Scharffen Berger,Bittersweet,15,2006,70%,3.5,Blend,United States of America,,no,37.09024,-95.712891,US,33.791638,-84.389488,#1
1546,Scharffen Berger,Semisweet,56,2006,62%,3.0,Blend,United States of America,,no,37.09024,-95.712891,US,33.791638,-84.389488,#1
1547,Scharffen Berger,Extra Dark,15,2006,82%,2.0,,United States of America,,no,37.09024,-95.712891,US,33.791638,-84.389488,#1
1548,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75%,3.0,Blend,United States of America,Trinidad and Tobago,no,37.09024,-95.712891,US,10.691803,-61.222503,TT
1549,Scharffen Berger,Las Islas,117,2007,72%,3.0,Blend,United States of America,Jamaica,no,37.09024,-95.712891,US,18.109581,-77.297508,JM
1550,Scharffen Berger,Cuyagua,135,2007,75%,3.75,,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1551,Scharffen Berger,Nibby,135,2007,62%,3.0,,United States of America,,no,37.09024,-95.712891,US,33.791638,-84.389488,#1
1552,Scharffen Berger,Finisterra,227,2008,72%,3.0,Blend,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1553,Scharffen Berger,Tome Acu,336,2009,68%,3.75,,United States of America,Brazil,no,37.09024,-95.712891,US,-14.235004,-51.92528,BR
1554,Scharffen Berger,Asante,336,2009,65%,4.0,Forastero,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH
1555,Scharffen Berger,Ben Tre,445,2009,72%,3.75,Trinitario,United States of America,Viet Nam,no,37.09024,-95.712891,US,14.058324,108.277199,VN
1556,Scharffen Berger,Camahogne,464,2010,68%,3.5,Trinitario,United States of America,Grenada,no,37.09024,-95.712891,US,12.1165,-61.67899999999999,GD
1557,Scharffen Berger,Amina,464,2010,65%,3.75,"Trinitario, Criollo",United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
1558,Scharffen Berger,Markham Valley,781,2011,68%,3.75,,United States of America,Papua New Guinea,no,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG
1559,Scharffen Berger,San Juan de Cheni,959,2012,78%,4.0,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1560,Seaforth,Dominican Republic,1658,2015,70%,2.75,,United Kingdom of Great Britain and Northern Ireland,Dominican Republic,no,55.378051,-3.435973,GB,18.735693,-70.162651,DO
1561,Seaforth,Grenada,1658,2015,70%,2.75,,United Kingdom of Great Britain and Northern Ireland,Grenada,no,55.378051,-3.435973,GB,12.1165,-61.67899999999999,GD
1562,Shark Mountain,"Belize, 2013",1335,2014,72%,3.25,"Criollo, Trinitario",United States of America,Belize,no,37.09024,-95.712891,US,17.189877,-88.49765,BZ
1563,Shark Mountain,Ecuador,1335,2014,75%,3.0,Trinitario,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1564,Shark Mountain,ROIG,1466,2015,74%,3.5,"Criollo, Trinitario",United States of America,Dominican Republic,no,37.09024,-95.712891,US,18.735693,-70.162651,DO
1565,Shark Mountain,Jamaica,1450,2015,72%,3.25,Trinitario,United States of America,Jamaica,no,37.09024,-95.712891,US,18.109581,-77.297508,JM
1566,Shark Mountain,Papua New Guinea,1450,2015,73%,3.5,Forastero,United States of America,Papua New Guinea,no,37.09024,-95.712891,US,-6.314992999999999,143.95555,PG
1567,Shark Mountain,Cuyagua,1466,2015,77%,2.75,Criollo,United States of America,Venezuela (Bolivarian Republic of),no,37.09024,-95.712891,US,6.42375,-66.58973,VE
1568,Shark's,"Hilo, w/ added cocoa butter",721,2011,73%,2.5,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1569,Shark's,Hilo,713,2011,73%,2.0,,United States of America,United States of America,no,37.09024,-95.712891,US,19.8968,155.5828,US
1570,Shattell,Porcelana,757,2011,75%,3.5,Criollo,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE
1571,Shattell,Tingo Maria,1884,2016,70%,3.25,,Peru,Peru,no,-9.189967,-75.015152,PE,-9.189967,-75.015152,PE
1572,Sibu,Oscuro,1586,2015,70%,3.5,,Costa Rica,Costa Rica,yes,9.748916999999999,-83.753428,CR,9.748916999999999,-83.753428,CR
1573,Sibu,Oro,1586,2015,82%,3.25,,Costa Rica,Costa Rica,yes,9.748916999999999,-83.753428,CR,9.748916999999999,-83.753428,CR
1574,Sibu Sura,Peru,911,2012,70%,2.5,,United States of America,Peru,no,37.09024,-95.712891,US,-9.189967,-75.015152,PE
1575,Silvio Bessone,Maya Belize,717,2011,67%,3.0,Criollo,Italy,Belize,no,41.87194,12.56738,IT,17.189877,-88.49765,BZ
1576,Silvio Bessone,"Bahia, Scavina",729,2011,60%,3.25,Trinitario,Italy,Brazil,no,41.87194,12.56738,IT,-14.235004,-51.92528,BR
1577,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68%,3.0,"Criollo, Trinitario",Italy,Colombia,no,41.87194,12.56738,IT,4.570868,-74.297333,CO
1578,Silvio Bessone,"Trintade, Sao Tome",725,2011,65%,3.25,Forastero,Italy,Sao Tome and Principe,no,41.87194,12.56738,IT,0.18636,6.613080999999999,ST
1579,Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73%,3.75,,Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC
1580,Sirene,"Somia Plantation, 2012",1339,2014,67%,3.75,Trinitario,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG
1581,Sirene,"Somia Plantation, 2012",1339,2014,73%,3.75,Trinitario,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG
1582,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100%,3.0,,Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC
1583,Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73%,3.25,,Canada,Guatemala,no,56.130366,-106.346771,CA,15.783471,-90.23075899999999,GT
1584,Sirene,Lachua w/ cane sugar,1614,2015,73%,3.0,,Canada,Guatemala,no,56.130366,-106.346771,CA,15.783471,-90.23075899999999,GT
1585,Sirene,Pisa,1650,2015,73%,3.25,,Canada,Haiti,no,56.130366,-106.346771,CA,18.971187,-72.285215,HT
1586,Sirene,"Somia Plantation, 2012",1502,2015,100%,3.0,Trinitario,Canada,Madagascar,no,56.130366,-106.346771,CA,-18.766947,46.869107,MG
1587,Sirene,Wild Bolivia,1788,2016,73%,3.5,,Canada,Plurinational State of Bolivia,no,56.130366,-106.346771,CA,-16.290154,-63.58865299999999,BO
1588,Sirene,"Esmeraldas, Salazar Farm",1860,2016,73%,3.75,,Canada,Ecuador,no,56.130366,-106.346771,CA,-1.831239,-78.18340599999999,EC
1589,Sirene,Kokoa Kamili Coop,1856,2016,73%,3.5,,Canada,"Tanzania, United Republic of",no,56.130366,-106.346771,CA,-6.369028,34.888822,TZ
1590,Sirene,Tingo Maria,1996,2017,73%,3.75,,Canada,Peru,no,56.130366,-106.346771,CA,-9.189967,-75.015152,PE
1591,Sjolinds,Ghana,1454,2015,70%,2.75,Forastero,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH
1592,Sjolinds,Nicaragua,1462,2015,72%,3.0,,United States of America,Nicaragua,no,37.09024,-95.712891,US,12.865416,-85.207229,NI
1593,"Smooth Chocolator, The",Bolivia,1626,2015,72%,2.75,,Australia,Plurinational State of Bolivia,no,-25.274398,133.775136,AU,-16.290154,-63.58865299999999,BO
1594,"Smooth Chocolator, The",Camino Verde,1622,2015,72%,4.0,,Australia,Ecuador,no,-25.274398,133.775136,AU,-1.831239,-78.18340599999999,EC
1595,"Smooth Chocolator, The",Akesson's Estate,1622,2015,70%,3.5,Trinitario,Australia,Madagascar,no,-25.274398,133.775136,AU,-18.766947,46.869107,MG
1596,"Smooth Chocolator, The",Akesson's Estate,1618,2015,65%,3.25,Trinitario,Australia,Madagascar,no,-25.274398,133.775136,AU,-18.766947,46.869107,MG
1597,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65%,3.5,,Australia,Papua New Guinea,no,-25.274398,133.775136,AU,-6.314992999999999,143.95555,PG
1598,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67%,3.0,Forastero (Nacional),Australia,Peru,no,-25.274398,133.775136,AU,-9.189967,-75.015152,PE
1599,"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67%,3.75,,Australia,"Tanzania, United Republic of",no,-25.274398,133.775136,AU,-6.369028,34.888822,TZ
1600,"Smooth Chocolator, The",San Juan Estate,1622,2015,70%,3.75,Trinitario,Australia,Trinidad and Tobago,no,-25.274398,133.775136,AU,10.691803,-61.222503,TT
1601,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70%,3.75,Trinitario,Australia,Venezuela (Bolivarian Republic of),no,-25.274398,133.775136,AU,6.42375,-66.58973,VE
1602,"Smooth Chocolator, The",Australia,1864,2016,67%,3.75,,Australia,Australia,no,-25.274398,133.775136,AU,-25.274398,133.775136,AU
1603,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70%,3.75,,Australia,Belize,no,-25.274398,133.775136,AU,17.189877,-88.49765,BZ
1604,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70%,4.0,Criollo,Australia,Ecuador,no,-25.274398,133.775136,AU,-1.831239,-78.18340599999999,EC
1605,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70%,3.25,,Australia,Guatemala,no,-25.274398,133.775136,AU,15.783471,-90.23075899999999,GT
1606,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70%,3.75,Criollo,Australia,Venezuela (Bolivarian Republic of),no,-25.274398,133.775136,AU,6.42375,-66.58973,VE
1607,"Smooth Chocolator, The",Tien Giang,1864,2016,70%,3.0,Trinitario,Australia,Viet Nam,no,-25.274398,133.775136,AU,14.058324,108.277199,VN
1608,"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70%,3.5,,Australia,Dominican Republic,no,-25.274398,133.775136,AU,18.735693,-70.162651,DO
1609,"Smooth Chocolator, The","Pisa, batch HA102",1952,2017,70%,3.5,,Australia,Haiti,no,-25.274398,133.775136,AU,18.971187,-72.285215,HT
1610,Snake & Butterfly,Ecuador,502,2010,68%,3.25,,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
1611,Snake & Butterfly,Madagascar,502,2010,68%,3.0,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
1612,Snake & Butterfly,Ghana,693,2011,67%,1.5,Forastero,United States of America,Ghana,no,37.09024,-95.712891,US,7.946527,-1.023194,GH
1613,Soklet,India,1968,2017,70%,2.75,,India,India,no,20.593684,78.96288,IN,20.593684,78.96288,IN
1614,Sol Cacao,Madagascar,1518,2015,72%,3.0,Trinitario,United States of America,Madagascar,no,37.09024,-95.712891,US,-18.766947,46.869107,MG
1615,Sol Cacao,"Ecuador, Batch 1",1812,2016,70%,3.5,,United States of America,Ecuador,no,37.09024,-95.712891,US,-1.831239,-78.18340599999999,EC
